timestamp,mean,std,min,max,skew,kurtosis
2004-02-12 10:32:39,-0.01019599609375,0.07347672493030497,-0.386,0.454,0.08399958785126888,0.6292092021170044
2004-02-12 10:42:39,-0.002585009765625,0.0753399606664759,-0.388,0.369,0.05214572667612899,0.6487424093070309
2004-02-12 10:52:39,-0.002483984375,0.07619115295752694,-0.4,0.503,0.032810401269489885,0.5138937170258213
2004-02-12 11:02:39,-0.002276611328125,0.07869267213116003,-0.576,0.608,0.04148900052311137,1.1585285019885925
2004-02-12 11:12:39,-0.002403857421875,0.07843937915810094,-0.391,0.391,0.028226011745099366,0.6036172404933771
2004-02-12 11:22:39,-0.001623095703125,0.0782997316393255,-0.366,0.439,0.026854939255925678,0.45649801800150724
2004-02-12 11:32:39,-0.0016064453124999996,0.07861795127246288,-0.408,0.388,0.058598871147554674,0.47902487148877615
2004-02-12 11:42:39,-0.00202666015625,0.07774836785247363,-0.334,0.415,0.08258786699415814,0.47239073136216847
2004-02-12 11:52:39,-0.0019162109375,0.07900812436643824,-0.361,0.386,-0.008060884119540321,0.4049061226193671
2004-02-12 12:02:39,-0.002096630859375,0.07569037424877802,-0.344,0.378,0.04632445991869035,0.3255757503276313
2004-02-12 12:12:39,-0.0017912597656250002,0.07922280219169078,-0.415,0.4,0.033522202051255556,0.45561611311583317
2004-02-12 12:22:39,-0.0015550292968750002,0.07762522885752093,-0.439,0.474,0.019566731271746428,0.641964748352406
2004-02-12 12:32:39,-0.00245126953125,0.07736764628312534,-0.378,0.4,0.02577194273286154,0.36510812429231887
2004-02-12 12:42:39,-0.0010339843750000002,0.07985994330573926,-0.432,0.42,0.03675248339817481,0.5986922642359729
2004-02-12 12:52:39,-0.0023719238281249997,0.079183395114312,-0.383,0.422,0.024889549212417875,0.5515379564037981
2004-02-12 13:02:39,-0.0015209960937499999,0.07864899109690193,-0.371,0.354,-0.013484601656440252,0.5534797335794162
2004-02-12 13:12:39,-0.0020170898437499997,0.07842936374125438,-0.381,0.439,0.016456736687111145,0.48037632487840387
2004-02-12 13:22:39,-0.001661767578125,0.07760687907820088,-0.444,0.405,0.020392004483786124,0.44815124004968876
2004-02-12 13:32:39,-0.0027571777343750005,0.0777786017263855,-0.405,0.356,0.0035140885281223387,0.34182171768205283
2004-02-12 13:42:39,-0.0022611328125000003,0.07890269394735484,-0.403,0.471,-0.032125924844292386,0.596868316572992
2004-02-12 13:52:39,-0.0014483886718750002,0.07901720329315386,-0.388,0.415,0.06155749373143859,0.506796786735634
2004-02-12 14:02:39,-0.0018087402343750004,0.07934460829413538,-0.361,0.381,0.0377469111642126,0.38479373520681914
2004-02-12 14:12:39,-0.001801708984375,0.0794682384658104,-0.342,0.344,0.019709197443560304,0.415366797977363
2004-02-12 14:22:39,-0.0022458496093750004,0.07972326187303666,-0.393,0.366,-0.03852171656752308,0.5204940512938818
2004-02-12 14:32:39,-0.0019770019531250003,0.07935870279655673,-0.437,0.413,-0.036551854306302776,0.4850924186751264
2004-02-12 14:42:39,-0.0021740722656250003,0.0775633091023761,-0.308,0.405,0.026621722239064012,0.3103442676736252
2004-02-12 14:52:39,-0.0015153320312499999,0.07772812344425818,-0.388,0.344,0.0013371268977277547,0.3684250157339868
2004-02-12 15:02:39,-0.00224921875,0.0774831961473849,-0.4,0.369,-0.03267304141278204,0.4046000652526267
2004-02-12 15:12:39,-0.0023556640625,0.07824600185091278,-0.344,0.391,0.033699344305766536,0.34236824748349015
2004-02-12 15:22:39,-0.00244453125,0.07882520912629036,-0.488,0.383,-0.006817988252793583,0.5354437327065131
2004-02-12 15:32:39,-0.0022748046875,0.07855135278981237,-0.4,0.403,-0.0026229057352786392,0.4894571529874274
2004-02-12 15:42:39,-0.0018186035156250002,0.0802122620815222,-0.378,0.396,0.023063896861876175,0.4871236429578749
2004-02-12 15:52:39,-0.0018798339843750004,0.07740013476686322,-0.344,0.388,-0.01826760866517852,0.5090902061022118
2004-02-12 16:02:39,-0.0019884765625,0.07899302876031285,-0.364,0.376,0.029732962929512927,0.4048842121206988
2004-02-12 16:12:39,-0.0013528320312499998,0.07822496653692927,-0.303,0.359,-0.014542198784080406,0.4070732595233353
2004-02-12 16:22:39,-0.001791064453125,0.07811008049712341,-0.354,0.356,-0.01172461832037191,0.4222749206458021
2004-02-12 16:32:39,-0.00203349609375,0.07683686265811313,-0.413,0.347,-0.012803876204084743,0.41002085652460263
2004-02-12 16:42:39,-0.0018202636718749998,0.0798463902561913,-0.457,0.352,-0.009777816314283774,0.571084158858016
2004-02-12 16:52:39,-0.002309033203125,0.07739662755807906,-0.378,0.356,0.04515156490348077,0.35734947611094325
2004-02-12 17:02:39,-0.001993701171875,0.07843783698935414,-0.398,0.498,-0.0005041786498264686,0.6565541171106131
2004-02-12 17:12:39,-0.0024907226562500004,0.07855840273099829,-0.371,0.354,-0.03750489403813643,0.5063092399101561
2004-02-12 17:22:39,-0.001803759765625,0.07864266338848223,-0.354,0.393,-0.008567821648586589,0.4535176765189042
2004-02-12 17:32:39,-0.001730615234375,0.07761114204678062,-0.33,0.449,0.04469910396353982,0.4311622336999261
2004-02-12 17:42:39,-0.0019462890624999999,0.07818643085922804,-0.334,0.415,-0.00635665358895836,0.4888086210830598
2004-02-12 17:52:39,-0.0016118652343750002,0.07807383300695485,-0.444,0.469,0.030870463484647042,0.5372057619820829
2004-02-12 18:02:39,-0.001743408203125,0.07646425628928143,-0.361,0.344,0.018151452009782725,0.45807478736549356
2004-02-12 18:12:39,-0.002005615234375,0.07888971050070043,-0.325,0.364,0.06839577552113574,0.3568560970634449
2004-02-12 18:22:39,-0.0021379394531250004,0.07729498962871055,-0.356,0.396,0.014922369043587947,0.49870080100987035
2004-02-12 18:32:39,-0.00220166015625,0.0782184769751824,-0.415,0.349,0.025826229912876857,0.3301317965124655
2004-02-12 18:42:39,-0.00212666015625,0.0769423198518635,-0.405,0.366,0.04661106556231693,0.4247094765702504
2004-02-12 18:52:39,-0.0019012695312499999,0.07845852435706964,-0.396,0.396,-0.04187391912764944,0.5538267041997038
2004-02-12 19:02:39,-0.001943994140625,0.07851741812200833,-0.427,0.403,-0.02383201595693533,0.5795482668007641
2004-02-12 19:12:39,-0.0018521484375,0.07936123543028659,-0.461,0.532,0.01321645319075516,0.6281288089313097
2004-02-12 19:22:39,-0.0020525390625,0.07688781499007742,-0.386,0.352,-0.04784546732128758,0.39889819209664656
2004-02-12 19:32:39,-0.001935693359375,0.07660534091153427,-0.4,0.393,0.01591925735045841,0.4256396487454186
2004-02-12 19:42:39,-0.0021050292968750003,0.07831283232100048,-0.349,0.442,0.05083044392343235,0.6138303574290354
2004-02-12 19:52:39,-0.002425537109375,0.07734417757643705,-0.461,0.352,-0.010553311045046669,0.4847330505740972
2004-02-12 20:02:39,-0.00203681640625,0.07739856604803345,-0.452,0.383,0.007370500388662376,0.44981788655085087
2004-02-12 20:12:39,-0.00204736328125,0.07597178295359122,-0.347,0.347,-0.006799870018957965,0.298949075102521
2004-02-12 20:22:39,-0.001757666015625,0.07811099237659777,-0.349,0.388,0.016522251762402577,0.3483089382397342
2004-02-12 20:32:39,-0.0018957031249999998,0.07864235942186634,-0.366,0.413,-0.0018899200628458518,0.4133845006506993
2004-02-12 20:42:39,-0.00229462890625,0.07709406658588043,-0.327,0.342,0.008947360224903752,0.39546293783601394
2004-02-12 20:52:39,-0.00255654296875,0.07926218515144712,-0.386,0.391,-0.011075605402670935,0.4728020016616421
2004-02-12 21:02:39,-0.0020714355468749997,0.07691660924699763,-0.361,0.408,-0.0011731986523960964,0.3948515919814417
2004-02-12 21:12:39,-0.0018758300781250002,0.077178492565151,-0.388,0.386,0.03338531946357692,0.37839360716086956
2004-02-12 21:22:39,-0.0017930175781249997,0.07697736741136539,-0.381,0.371,0.040343487903506475,0.43688618105504284
2004-02-12 21:32:39,-0.0019039550781249997,0.07742455521388425,-0.383,0.459,0.04240182588883666,0.49155017272098833
2004-02-12 21:42:39,-0.001963623046875,0.07661836809643446,-0.32,0.393,0.04991010723109791,0.34638248686644113
2004-02-12 21:52:39,-0.001947021484375,0.07693289238723892,-0.386,0.369,-0.012697339772093077,0.447392285327171
2004-02-12 22:02:39,-0.00241171875,0.07728897365017759,-0.381,0.444,0.04373153762392934,0.48845381438530744
2004-02-12 22:12:39,-0.002700634765625,0.07572663112694517,-0.361,0.5,0.031753893830787694,0.5886015077188813
2004-02-12 22:22:39,-0.00187890625,0.07666798271500025,-0.349,0.391,0.03204564462206771,0.3627799142630783
2004-02-12 22:32:39,-0.002236181640625,0.07736989605106183,-0.439,0.364,0.0037312555604314176,0.5405861028463912
2004-02-12 22:42:39,-0.0015485839843750002,0.07794161180819345,-0.398,0.383,-0.030952263053314204,0.32644665146164176
2004-02-12 22:52:39,-0.00193642578125,0.07879854544045704,-0.437,0.332,-0.005168508698094438,0.39521454929296684
2004-02-12 23:02:39,-0.0020615234374999998,0.07753511369804142,-0.342,0.383,0.010694955578745845,0.34053726554074126
2004-02-12 23:12:39,-0.002091162109375,0.07686396162777559,-0.352,0.342,-0.052648691805293774,0.4465365909853025
2004-02-12 23:22:39,-0.002017138671875,0.07822217946364875,-0.432,0.422,-0.00928078866786424,0.4449788631957641
2004-02-12 23:32:39,-0.001696533203125,0.0767084435347872,-0.393,0.415,0.02458122436382675,0.6547534014072416
2004-02-12 23:42:39,-0.001356591796875,0.07737254556162192,-0.427,0.359,-0.022609848437603358,0.38674245025720166
2004-02-12 23:52:39,-0.0024544921875,0.0769533618037637,-0.349,0.361,0.03117657290702727,0.44945783729587063
2004-02-13 00:02:39,-0.00216064453125,0.07479324806769692,-0.369,0.337,0.013692473237818421,0.30311315712826614
2004-02-13 00:12:39,-0.0022718750000000005,0.07730706976907784,-0.447,0.457,-0.026198131480279312,0.5820626625633216
2004-02-13 00:22:39,-0.0018424804687500005,0.07677374367106875,-0.374,0.342,0.006858408700284988,0.3198109655384851
2004-02-13 00:32:39,-0.001706982421875,0.07770491516367205,-0.334,0.42,0.0070625646384761456,0.4397595489273467
2004-02-13 00:42:39,-0.0018160644531249998,0.07733954708288153,-0.339,0.442,0.05269281438354037,0.5734976079468654
2004-02-13 00:52:39,-0.002742236328125,0.0768447315215181,-0.352,0.403,-0.013551669951963939,0.2634877352459193
2004-02-13 01:02:39,-0.0018522949218750002,0.07490110875146491,-0.359,0.359,-0.004973592155142467,0.44135716911248357
2004-02-13 01:12:39,-0.0015585937500000003,0.07761692857439868,-0.42,0.452,0.05105805913920574,0.6073537563245921
2004-02-13 01:22:39,-0.0019397460937500004,0.07776223923101229,-0.347,0.374,-0.014119299516139255,0.4207065698875585
2004-02-13 01:32:39,-0.002697802734375,0.07854491027358422,-0.378,0.393,-0.04865362263638277,0.38052579299694633
2004-02-13 01:42:39,-0.0025972656249999997,0.07594798871231881,-0.376,0.356,-0.01964268656480309,0.3468172563902123
2004-02-13 01:52:39,-0.0018339355468749998,0.07669091899464194,-0.332,0.386,-0.005701958970756213,0.35853647469820027
2004-02-13 02:02:39,-0.0020482421874999995,0.0750181670907643,-0.342,0.425,-0.02362021581661684,0.35392865042925115
2004-02-13 02:12:39,-0.0017783203125000002,0.07822797687993603,-0.352,0.403,0.02389302431931821,0.5433076702341766
2004-02-13 02:22:39,-0.00176240234375,0.07743219046880401,-0.344,0.42,0.02163341603790568,0.5012639747864238
2004-02-13 02:32:39,-0.0017580566406249997,0.07829820636583044,-0.437,0.408,-0.0037359719380706527,0.5370585942718482
2004-02-13 02:42:39,-0.00236171875,0.07652558183639763,-0.359,0.444,0.010593446124376748,0.38960742903675216
2004-02-13 02:52:39,-0.00202060546875,0.07765581543205953,-0.381,0.378,0.012001720941365146,0.45126460155978654
2004-02-13 03:02:39,-0.0019184570312500003,0.0756931695850701,-0.396,0.378,-0.012776258785412397,0.3929227788413714
2004-02-13 03:12:39,-0.0017819824218749999,0.07792773604497723,-0.361,0.388,0.0329673906101413,0.5252844257978606
2004-02-13 03:22:39,-0.002490185546875,0.07655530538328477,-0.381,0.369,-0.0611639948747568,0.41695775375972577
2004-02-13 03:32:39,-0.0017874023437499998,0.07638087333812922,-0.398,0.469,-0.04788620700193182,0.44577590469157125
2004-02-13 03:42:39,-0.0020548339843749997,0.07660611765162843,-0.371,0.33,-0.01804659720975869,0.40117064031902494
2004-02-13 03:52:39,-0.0018719726562499996,0.07726202871224461,-0.396,0.437,0.041808622121531275,0.5320803676153174
2004-02-13 04:02:39,-0.0021708496093749995,0.07761215575472308,-0.425,0.364,-0.0026573327657117975,0.4426073435842057
2004-02-13 04:12:39,-0.0013720703125,0.07681017167020514,-0.378,0.425,-0.001529428372110878,0.43649948415232
2004-02-13 04:22:39,-0.0017638183593750001,0.0760432998738617,-0.366,0.42,0.016752375395166493,0.47773049391745825
2004-02-13 04:32:39,-0.001752685546875,0.07602223337547787,-0.339,0.369,0.03584603944408985,0.4483478725816501
2004-02-13 04:42:39,-0.0017675292968750002,0.07734146837218973,-0.364,0.381,0.035005813975996905,0.41875138519767896
2004-02-13 04:52:39,-0.002118603515625,0.07647625420675361,-0.334,0.361,-0.005770065935409486,0.4769475328168964
2004-02-13 05:02:39,-0.00132509765625,0.07626579945558927,-0.364,0.354,-0.020386176731469943,0.38822411277392144
2004-02-13 05:12:39,-0.0014458496093749998,0.07796580800262173,-0.349,0.417,-0.009993564835863493,0.4258388354572542
2004-02-13 05:22:39,-0.002102587890625,0.07603812368072665,-0.413,0.369,-0.021146643064654705,0.4510354824843743
2004-02-13 05:32:39,-0.001947705078125,0.07678220914763284,-0.352,0.374,0.03111158592772023,0.4787650887006132
2004-02-13 05:42:39,-0.0018841796875,0.07549071565766423,-0.408,0.349,-0.027525569892567617,0.39881764852285917
2004-02-13 05:52:39,-0.0015486328125,0.0789351334255944,-0.444,0.452,0.058835684474386606,0.5280554953187115
2004-02-13 06:02:39,-0.0014791015625000002,0.07720309918727838,-0.388,0.378,0.005939011493680721,0.48664417558149653
2004-02-13 06:12:39,-0.00217138671875,0.07772979677282014,-0.383,0.393,-0.025184880529255584,0.5109451300118919
2004-02-13 06:22:39,-0.00113837890625,0.07726684370857509,-0.408,0.417,-0.025770119333817995,0.6153417524334679
2004-02-13 06:32:39,-0.00199541015625,0.07666598976372903,-0.41,0.422,0.020314746043903167,0.4044748185652609
2004-02-13 06:42:39,-0.002104736328125,0.07810137648009265,-0.383,0.405,-0.03198735544348125,0.538313242987928
2004-02-13 06:52:39,-0.0015311523437500003,0.07780520227271763,-0.437,0.361,-0.0153607568559583,0.40063633603883586
2004-02-13 07:02:39,-0.001606103515625,0.0791702715846132,-0.381,0.359,-0.020521338521048028,0.4511974511785568
2004-02-13 07:12:39,-0.00177568359375,0.07637387109775087,-0.342,0.366,0.01015126465830234,0.34701296061802056
2004-02-13 07:22:39,-0.00248662109375,0.07710051235263173,-0.354,0.43,-0.030035211787243304,0.44490689542928274
2004-02-13 07:32:39,-0.0023670410156250003,0.07616251983644953,-0.376,0.376,-0.014487997537016658,0.3383893619849263
2004-02-13 07:42:39,-0.002093212890625,0.07632172921737043,-0.374,0.356,0.025412982774711837,0.47186627464291453
2004-02-13 07:52:39,-0.0018363769531249997,0.07633187626865076,-0.4,0.32,-0.009118840782507423,0.3804368701988299
2004-02-13 08:02:39,-0.0016100585937500003,0.07495465169637462,-0.337,0.347,-0.005886324549893102,0.33895403154848136
2004-02-13 08:12:39,-0.0024621582031249993,0.07595673949268401,-0.33,0.332,-0.028213351893169574,0.24486005805589528
2004-02-13 08:22:39,-0.0021155761718749996,0.07634768601715375,-0.42,0.464,0.03506123832806877,0.6450952074312424
2004-02-13 08:32:39,-0.001406982421875,0.0761475256746154,-0.347,0.364,-0.033123298350567675,0.34718931462568126
2004-02-13 08:42:39,-0.0022353515625,0.07671972107362464,-0.386,0.371,-0.0007493632818460499,0.4106054508153969
2004-02-13 08:52:39,-0.001742041015625,0.07773838509103854,-0.349,0.444,-0.04049280313548142,0.501389560583557
2004-02-13 09:02:39,-0.0019155273437499998,0.07827054883852791,-0.403,0.349,-0.010467475425557003,0.5047375786783772
2004-02-13 09:12:39,-0.0018154296875,0.07769113031917446,-0.371,0.396,0.030045516906627812,0.36613329983410514
2004-02-13 09:22:39,-0.001511181640625,0.07646207823904241,-0.361,0.349,-0.013217577528063284,0.41473834399863607
